"LOC","STA","STATION","YEAR","IP","SP","IP_NETHRS","YR_NETHRS"
"FNLY",11217,"SNBE",2004,10,"A",39.5,457.5
"FNLY",11217,"SNBE",2005,3,"A",55,476.666666666667
"FNLY",11217,"SNBE",2005,4,"A",60,476.666666666667
"FNLY",11217,"SNBE",2005,5,"A",61.6666666666667,476.666666666667
"FNLY",11217,"SNBE",2005,6,"A",60,476.666666666667
"FNLY",11217,"SNBE",2005,7,"A",60,476.666666666667
"FNLY",11217,"SNBE",2005,8,"A",60,476.666666666667
"FNLY",11217,"SNBE",2005,9,"A",60,476.666666666667
"FNLY",11217,"SNBE",2005,10,"A",60,476.666666666667
"FNLY",11217,"SNBE",2006,3,"A",44,429.666666666667
"FNLY",11217,"SNBE",2006,4,"A",55.5,429.666666666667
"FNLY",11217,"SNBE",2006,5,"A",60,429.666666666667
"FNLY",11217,"SNBE",2006,6,"A",58.3333333333333,429.666666666667
"FNLY",11217,"SNBE",2006,7,"A",48.3333333333333,429.666666666667
"FNLY",11217,"SNBE",2006,8,"A",58.1666666666667,429.666666666667
"FNLY",11217,"SNBE",2006,9,"A",48.6666666666667,429.666666666667
"FNLY",11217,"SNBE",2006,10,"A",56.6666666666667,429.666666666667
"FNLY",11217,"SNBE",2007,3,"A",51,442.166666666667
"FNLY",11217,"SNBE",2007,4,"A",44.6666666666667,442.166666666667
"FNLY",11217,"SNBE",2007,5,"A",60,442.166666666667
"FNLY",11217,"SNBE",2007,6,"A",60,442.166666666667
"FNLY",11217,"SNBE",2007,7,"A",46.5,442.166666666667
"FNLY",11217,"SNBE",2007,8,"A",58.3333333333333,442.166666666667
"FNLY",11217,"SNBE",2007,9,"A",60,442.166666666667
"FNLY",11217,"SNBE",2007,10,"A",61.6666666666667,442.166666666667
"FNLY",11217,"SNBE",2008,3,"A",54,436.333333333333
"FNLY",11217,"SNBE",2008,4,"A",45,436.333333333333
"FNLY",11217,"SNBE",2008,5,"A",54,436.333333333333
"FNLY",11217,"SNBE",2008,6,"A",60,436.333333333333
"FNLY",11217,"SNBE",2008,7,"A",55,436.333333333333
"FNLY",11217,"SNBE",2008,8,"A",55,436.333333333333
"FNLY",11217,"SNBE",2008,9,"A",53.3333333333333,436.333333333333
"FNLY",11217,"SNBE",2008,10,"A",60,436.333333333333
"UTAH",11218,"SLCO",1997,4,"A",60,420
"UTAH",11218,"SLCO",1997,5,"A",60,420
"UTAH",11218,"SLCO",1997,6,"A",60,420
"UTAH",11218,"SLCO",1997,7,"A",60,420
"UTAH",11218,"SLCO",1997,8,"A",60,420
"UTAH",11218,"SLCO",1997,9,"A",60,420
"UTAH",11218,"SLCO",1997,10,"A",60,420
"TSS-",11219,"SCHW",2001,5,"A",60,360
"TSS-",11219,"SCHW",2001,6,"A",60,360
"TSS-",11219,"SCHW",2001,7,"A",60,360
"TSS-",11219,"SCHW",2001,8,"A",60,360
"TSS-",11219,"SCHW",2001,9,"A",60,360
"TSS-",11219,"SCHW",2001,10,"A",60,360
"TSS-",11219,"SCHW",2002,4,"A",60,420
"TSS-",11219,"SCHW",2002,5,"A",60,420
"TSS-",11219,"SCHW",2002,6,"A",60,420
"TSS-",11219,"SCHW",2002,7,"A",60,420
"TSS-",11219,"SCHW",2002,8,"A",60,420
"TSS-",11219,"SCHW",2002,9,"A",60,420
"TSS-",11219,"SCHW",2002,10,"A",60,420
"TSS-",11219,"SCHW",2003,4,"A",60,420
"TSS-",11219,"SCHW",2003,5,"A",60,420
"TSS-",11219,"SCHW",2003,6,"A",60,420
"TSS-",11219,"SCHW",2003,7,"A",60,420
"TSS-",11219,"SCHW",2003,8,"A",60,420
"TSS-",11219,"SCHW",2003,9,"A",60,420
"TSS-",11219,"SCHW",2003,10,"A",60,420
"TSS-",11219,"SCHW",2004,6,"A",60,420
"TSS-",11219,"SCHW",2004,6,"B",60,420
"TSS-",11219,"SCHW",2004,7,"A",60,420
"TSS-",11219,"SCHW",2004,8,"A",60,420
"TSS-",11219,"SCHW",2004,9,"A",60,420
"TSS-",11219,"SCHW",2004,10,"A",60,420
"TSS-",11219,"SCHW",2004,10,"B",60,420
"TSS-",11219,"SCHW",2006,4,"A",60,420
"TSS-",11219,"SCHW",2006,5,"A",60,420
"TSS-",11219,"SCHW",2006,6,"A",60,420
"TSS-",11219,"SCHW",2006,7,"A",60,420
"TSS-",11219,"SCHW",2006,8,"A",60,420
"TSS-",11219,"SCHW",2006,9,"A",60,420
"TSS-",11219,"SCHW",2006,10,"A",60,420
"TSS-",11219,"SCHW",2007,4,"A",31.6666666666667,391.666666666667
"TSS-",11219,"SCHW",2007,5,"A",60,391.666666666667
"TSS-",11219,"SCHW",2007,6,"A",60,391.666666666667
"TSS-",11219,"SCHW",2007,7,"A",60,391.666666666667
"TSS-",11219,"SCHW",2007,8,"A",60,391.666666666667
"TSS-",11219,"SCHW",2007,9,"A",60,391.666666666667
"TSS-",11219,"SCHW",2007,10,"A",60,391.666666666667
"TSS-",11219,"SCHW",2008,4,"A",60,350.666666666667
"TSS-",11219,"SCHW",2008,5,"A",58,350.666666666667
"TSS-",11219,"SCHW",2008,7,"A",60,350.666666666667
"TSS-",11219,"SCHW",2008,8,"A",54,350.666666666667
"TSS-",11219,"SCHW",2008,9,"A",58.6666666666667,350.666666666667
"TSS-",11219,"SCHW",2008,10,"A",60,350.666666666667
"TSS-",11220,"TOWN",2001,5,"A",50,350
"TSS-",11220,"TOWN",2001,6,"A",60,350
"TSS-",11220,"TOWN",2001,7,"A",60,350
"TSS-",11220,"TOWN",2001,8,"A",60,350
"TSS-",11220,"TOWN",2001,9,"A",60,350
"TSS-",11220,"TOWN",2001,10,"A",60,350
"TSS-",11220,"TOWN",2002,4,"A",60,416.666666666667
"TSS-",11220,"TOWN",2002,5,"A",60,416.666666666667
"TSS-",11220,"TOWN",2002,6,"A",60,416.666666666667
"TSS-",11220,"TOWN",2002,7,"A",56.6666666666667,416.666666666667
"TSS-",11220,"TOWN",2002,8,"A",60,416.666666666667
"TSS-",11220,"TOWN",2002,9,"A",60,416.666666666667
"TSS-",11220,"TOWN",2002,10,"A",60,416.666666666667
"TSS-",11220,"TOWN",2003,4,"A",60,420
"TSS-",11220,"TOWN",2003,5,"A",60,420
"TSS-",11220,"TOWN",2003,6,"A",60,420
"TSS-",11220,"TOWN",2003,7,"A",60,420
"TSS-",11220,"TOWN",2003,8,"A",60,420
"TSS-",11220,"TOWN",2003,9,"A",60,420
"TSS-",11220,"TOWN",2003,10,"A",60,420
"TSS-",11220,"TOWN",2004,4,"A",60,420
"TSS-",11220,"TOWN",2004,5,"A",60,420
"TSS-",11220,"TOWN",2004,6,"A",60,420
"TSS-",11220,"TOWN",2004,7,"A",60,420
"TSS-",11220,"TOWN",2004,8,"A",60,420
"TSS-",11220,"TOWN",2004,9,"A",60,420
"TSS-",11220,"TOWN",2004,10,"A",60,420
"TSS-",11220,"TOWN",2005,4,"A",60,404.833333333333
"TSS-",11220,"TOWN",2005,5,"A",61.6666666666667,404.833333333333
"TSS-",11220,"TOWN",2005,6,"A",58.8333333333333,404.833333333333
"TSS-",11220,"TOWN",2005,7,"A",60,404.833333333333
"TSS-",11220,"TOWN",2005,8,"A",59.3333333333333,404.833333333333
"TSS-",11220,"TOWN",2005,9,"A",60,404.833333333333
"TSS-",11220,"TOWN",2005,10,"A",45,404.833333333333
"TSS-",11220,"TOWN",2006,4,"A",60.6666666666667,420.666666666667
"TSS-",11220,"TOWN",2006,5,"A",60,420.666666666667
"TSS-",11220,"TOWN",2006,6,"A",60,420.666666666667
"TSS-",11220,"TOWN",2006,7,"A",60,420.666666666667
"TSS-",11220,"TOWN",2006,8,"A",60,420.666666666667
"TSS-",11220,"TOWN",2006,9,"A",60,420.666666666667
"TSS-",11220,"TOWN",2006,10,"A",60,420.666666666667
"TSS-",11220,"TOWN",2007,4,"A",60,390
"TSS-",11220,"TOWN",2007,5,"A",30,390
"TSS-",11220,"TOWN",2007,6,"A",60,390
"TSS-",11220,"TOWN",2007,7,"A",60,390
"TSS-",11220,"TOWN",2007,8,"A",60,390
"TSS-",11220,"TOWN",2007,9,"A",60,390
"TSS-",11220,"TOWN",2007,10,"A",60,390
"FIRS",11221,"JORI",2002,4,"A",59.3333333333333,389.666666666667
"FIRS",11221,"JORI",2002,5,"A",59.3333333333333,389.666666666667
"FIRS",11221,"JORI",2002,6,"A",59,389.666666666667
"FIRS",11221,"JORI",2002,7,"A",60,389.666666666667
"FIRS",11221,"JORI",2002,8,"A",46.6666666666667,389.666666666667
"FIRS",11221,"JORI",2002,9,"A",50,389.666666666667
"FIRS",11221,"JORI",2002,10,"A",55.3333333333333,389.666666666667
"FIRS",11221,"JORI",2003,4,"A",53.3333333333333,402.666666666667
"FIRS",11221,"JORI",2003,5,"A",60,402.666666666667
"FIRS",11221,"JORI",2003,6,"A",56.6666666666667,402.666666666667
"FIRS",11221,"JORI",2003,7,"A",58.6666666666667,402.666666666667
"FIRS",11221,"JORI",2003,8,"A",58.6666666666667,402.666666666667
"FIRS",11221,"JORI",2003,9,"A",58,402.666666666667
"FIRS",11221,"JORI",2003,10,"A",57.3333333333333,402.666666666667
"FIRS",11221,"JORI",2004,4,"A",53.3333333333333,403.166666666667
"FIRS",11221,"JORI",2004,5,"A",52,403.166666666667
"FIRS",11221,"JORI",2004,6,"A",57.8333333333333,403.166666666667
"FIRS",11221,"JORI",2004,7,"A",60,403.166666666667
"FIRS",11221,"JORI",2004,8,"A",60,403.166666666667
"FIRS",11221,"JORI",2004,9,"A",60,403.166666666667
"FIRS",11221,"JORI",2004,10,"A",60,403.166666666667
"FIRS",11221,"JORI",2005,4,"A",44.3333333333333,372.333333333333
"FIRS",11221,"JORI",2005,5,"A",41.3333333333333,372.333333333333
"FIRS",11221,"JORI",2005,6,"A",60,372.333333333333
"FIRS",11221,"JORI",2005,7,"A",46.6666666666667,372.333333333333
"FIRS",11221,"JORI",2005,8,"A",60,372.333333333333
"FIRS",11221,"JORI",2005,9,"A",60,372.333333333333
"FIRS",11221,"JORI",2005,10,"A",60,372.333333333333
"BURB",11222,"BURB",2002,4,"A",60,360
"BURB",11222,"BURB",2002,5,"A",60,360
"BURB",11222,"BURB",2002,6,"A",60,360
"BURB",11222,"BURB",2002,7,"A",60,360
"BURB",11222,"BURB",2002,8,"A",60,360
"BURB",11222,"BURB",2002,9,"A",60,360
"GACR",11223,"GACR",2002,5,"A",48,302.666666666667
"GACR",11223,"GACR",2002,6,"A",53,302.666666666667
"GACR",11223,"GACR",2002,7,"A",54.5,302.666666666667
"GACR",11223,"GACR",2002,8,"A",48.1666666666667,302.666666666667
"GACR",11223,"GACR",2002,9,"A",49,302.666666666667
"GACR",11223,"GACR",2002,10,"A",50,302.666666666667
"GACR",11223,"GACR",2003,4,"A",54,361.5
"GACR",11223,"GACR",2003,5,"A",52,361.5
"GACR",11223,"GACR",2003,6,"A",50,361.5
"GACR",11223,"GACR",2003,7,"A",54,361.5
"GACR",11223,"GACR",2003,8,"A",43.5,361.5
"GACR",11223,"GACR",2003,9,"A",54,361.5
"GACR",11223,"GACR",2003,10,"A",54,361.5
"GACR",11223,"GACR",2004,4,"A",60,389
"GACR",11223,"GACR",2004,5,"A",60,389
"GACR",11223,"GACR",2004,6,"A",60,389
"GACR",11223,"GACR",2004,7,"A",58,389
"GACR",11223,"GACR",2004,8,"A",48,389
"GACR",11223,"GACR",2004,9,"A",49,389
"GACR",11223,"GACR",2004,10,"A",54,389
"GACR",11223,"GACR",2005,4,"A",60,281.5
"GACR",11223,"GACR",2005,5,"A",55,281.5
"GACR",11223,"GACR",2005,6,"A",45,281.5
"GACR",11223,"GACR",2005,8,"A",50,281.5
"GACR",11223,"GACR",2005,9,"A",30,281.5
"GACR",11223,"GACR",2005,10,"A",41.5,281.5
"GACR",11223,"GACR",2006,4,"A",50,361.5
"GACR",11223,"GACR",2006,5,"A",49,361.5
"GACR",11223,"GACR",2006,6,"A",53.5,361.5
"GACR",11223,"GACR",2006,7,"A",38,361.5
"GACR",11223,"GACR",2006,8,"A",52.5,361.5
"GACR",11223,"GACR",2006,9,"A",58.5,361.5
"GACR",11223,"GACR",2006,10,"A",60,361.5
"GACR",11223,"GACR",2007,4,"A",59,368.166666666667
"GACR",11223,"GACR",2007,5,"A",50,368.166666666667
"GACR",11223,"GACR",2007,6,"A",60,368.166666666667
"GACR",11223,"GACR",2007,7,"A",60,368.166666666667
"GACR",11223,"GACR",2007,8,"A",52.1666666666667,368.166666666667
"GACR",11223,"GACR",2007,9,"A",30,368.166666666667
"GACR",11223,"GACR",2007,10,"A",57,368.166666666667
"GACR",11223,"GACR",2008,4,"A",60,375
"GACR",11223,"GACR",2008,5,"A",60,375
"GACR",11223,"GACR",2008,6,"A",60,375
"GACR",11223,"GACR",2008,7,"A",60,375
"GACR",11223,"GACR",2008,8,"A",50,375
"GACR",11223,"GACR",2008,9,"A",40,375
"GACR",11223,"GACR",2008,10,"A",45,375
"GACR",11223,"GACR",2011,4,"A",55.3333333333333,375.333333333333
"GACR",11223,"GACR",2011,5,"A",60,375.333333333333
"GACR",11223,"GACR",2011,6,"A",42,375.333333333333
"GACR",11223,"GACR",2011,7,"A",59.3333333333333,375.333333333333
"GACR",11223,"GACR",2011,8,"A",51.3333333333333,375.333333333333
"GACR",11223,"GACR",2011,9,"A",50.6666666666667,375.333333333333
"GACR",11223,"GACR",2011,10,"A",56.6666666666667,375.333333333333
"GACR",11223,"GACR",2012,4,"A",60,250
"GACR",11223,"GACR",2012,5,"A",52,250
"GACR",11223,"GACR",2012,6,"A",24.6666666666667,250
"GACR",11223,"GACR",2012,7,"A",23.3333333333333,250
"GACR",11223,"GACR",2012,8,"A",14,250
"GACR",11223,"GACR",2012,9,"A",40,250
"GACR",11223,"GACR",2012,10,"A",36,250
"MADE",11224,"DEPO",2002,3,"A",50,392.5
"MADE",11224,"DEPO",2002,4,"A",50,392.5
"MADE",11224,"DEPO",2002,5,"A",50,392.5
"MADE",11224,"DEPO",2002,6,"A",50,392.5
"MADE",11224,"DEPO",2002,7,"A",50,392.5
"MADE",11224,"DEPO",2002,8,"A",49.5,392.5
"MADE",11224,"DEPO",2002,9,"A",43,392.5
"MADE",11224,"DEPO",2002,10,"A",50,392.5
"MADE",11224,"DEPO",2003,3,"A",30,343
"MADE",11224,"DEPO",2003,4,"A",33.5,343
"MADE",11224,"DEPO",2003,5,"A",35,343
"MADE",11224,"DEPO",2003,6,"A",49.5,343
"MADE",11224,"DEPO",2003,7,"A",50,343
"MADE",11224,"DEPO",2003,8,"A",45,343
"MADE",11224,"DEPO",2003,9,"A",50,343
"MADE",11224,"DEPO",2003,10,"A",50,343
"MADE",11224,"DEPO",2004,2,"A",40,424.5
"MADE",11224,"DEPO",2004,3,"A",48.5,424.5
"MADE",11224,"DEPO",2004,4,"A",50.1666666666667,424.5
"MADE",11224,"DEPO",2004,5,"A",50,424.5
"MADE",11224,"DEPO",2004,6,"A",50,424.5
"MADE",11224,"DEPO",2004,7,"A",50,424.5
"MADE",11224,"DEPO",2004,8,"A",49.8333333333333,424.5
"MADE",11224,"DEPO",2004,9,"A",50,424.5
"MADE",11224,"DEPO",2004,10,"A",36,424.5
"MADE",11224,"DEPO",2005,5,"A",22,212
"MADE",11224,"DEPO",2005,6,"A",30,212
"MADE",11224,"DEPO",2005,7,"A",30,212
"MADE",11224,"DEPO",2005,8,"A",30,212
"MADE",11224,"DEPO",2005,9,"A",50,212
"MADE",11224,"DEPO",2005,10,"A",50,212
"MADE",11224,"DEPO",2006,6,"A",30,200
"MADE",11224,"DEPO",2006,6,"B",8,200
"MADE",11224,"DEPO",2006,7,"A",30,200
"MADE",11224,"DEPO",2006,8,"A",40,200
"MADE",11224,"DEPO",2006,9,"A",42,200
"MADE",11224,"DEPO",2006,10,"A",50,200
"WISH",11225,"WISH",2002,4,"A",61.6666666666667,388.833333333333
"WISH",11225,"WISH",2002,5,"A",60.5,388.833333333333
"WISH",11225,"WISH",2002,6,"A",60,388.833333333333
"WISH",11225,"WISH",2002,7,"A",60,388.833333333333
"WISH",11225,"WISH",2002,8,"A",60,388.833333333333
"WISH",11225,"WISH",2002,9,"A",37.6666666666667,388.833333333333
"WISH",11225,"WISH",2002,10,"A",49,388.833333333333
"WISH",11225,"WISH",2003,4,"A",60.3333333333333,421.333333333333
"WISH",11225,"WISH",2003,5,"A",60.3333333333333,421.333333333333
"WISH",11225,"WISH",2003,6,"A",60.6666666666667,421.333333333333
"WISH",11225,"WISH",2003,7,"A",60.6666666666667,421.333333333333
"WISH",11225,"WISH",2003,8,"A",55.3333333333333,421.333333333333
"WISH",11225,"WISH",2003,9,"A",62.3333333333333,421.333333333333
"WISH",11225,"WISH",2003,10,"A",61.6666666666667,421.333333333333
"WISH",11225,"WISH",2004,4,"A",59,407.666666666667
"WISH",11225,"WISH",2004,5,"A",60,407.666666666667
"WISH",11225,"WISH",2004,6,"A",60,407.666666666667
"WISH",11225,"WISH",2004,7,"A",62,407.666666666667
"WISH",11225,"WISH",2004,8,"A",60,407.666666666667
"WISH",11225,"WISH",2004,9,"A",60,407.666666666667
"WISH",11225,"WISH",2004,10,"A",46.6666666666667,407.666666666667
"WISH",11225,"WISH",2005,4,"A",59.6666666666667,413.333333333333
"WISH",11225,"WISH",2005,5,"A",55.5,413.333333333333
"WISH",11225,"WISH",2005,6,"A",60,413.333333333333
"WISH",11225,"WISH",2005,7,"A",56.5,413.333333333333
"WISH",11225,"WISH",2005,8,"A",61.6666666666667,413.333333333333
"WISH",11225,"WISH",2005,9,"A",60,413.333333333333
"WISH",11225,"WISH",2005,10,"A",60,413.333333333333
"WISH",11225,"WISH",2006,4,"A",60,417.333333333333
"WISH",11225,"WISH",2006,5,"A",58.3333333333333,417.333333333333
"WISH",11225,"WISH",2006,6,"A",60,417.333333333333
"WISH",11225,"WISH",2006,7,"A",61,417.333333333333
"WISH",11225,"WISH",2006,8,"A",58,417.333333333333
"WISH",11225,"WISH",2006,9,"A",60,417.333333333333
"WISH",11225,"WISH",2006,10,"A",60,417.333333333333
"WISH",11225,"WISH",2007,5,"A",63.3333333333333,358.166666666667
"WISH",11225,"WISH",2007,6,"A",60.6666666666667,358.166666666667
"WISH",11225,"WISH",2007,7,"A",54,358.166666666667
"WISH",11225,"WISH",2007,8,"A",60,358.166666666667
"WISH",11225,"WISH",2007,9,"A",61.1666666666667,358.166666666667
"WISH",11225,"WISH",2007,10,"A",59,358.166666666667
"WISH",11225,"WISH",2008,4,"A",62,387.666666666667
"WISH",11225,"WISH",2008,5,"A",60.6666666666667,387.666666666667
"WISH",11225,"WISH",2008,6,"A",62.3333333333333,387.666666666667
"WISH",11225,"WISH",2008,7,"A",60.1666666666667,387.666666666667
"WISH",11225,"WISH",2008,8,"A",48.5,387.666666666667
"WISH",11225,"WISH",2008,9,"A",50.1666666666667,387.666666666667
"WISH",11225,"WISH",2008,10,"A",43.8333333333333,387.666666666667
"WISH",11225,"WISH",2009,4,"A",58.6666666666667,390.833333333333
"WISH",11225,"WISH",2009,5,"A",56,390.833333333333
"WISH",11225,"WISH",2009,6,"A",33,390.833333333333
"WISH",11225,"WISH",2009,7,"A",61,390.833333333333
"WISH",11225,"WISH",2009,8,"A",60,390.833333333333
"WISH",11225,"WISH",2009,9,"A",62.1666666666667,390.833333333333
"WISH",11225,"WISH",2009,10,"A",60,390.833333333333
"WISH",11225,"WISH",2010,4,"A",50.6666666666667,167.5
"WISH",11225,"WISH",2010,5,"A",56.8333333333333,167.5
"WISH",11225,"WISH",2010,6,"A",60,167.5
"WISH",11225,"WISH",2011,4,"A",60,394
"WISH",11225,"WISH",2011,5,"A",54.5,394
"WISH",11225,"WISH",2011,6,"A",36.5,394
"WISH",11225,"WISH",2011,7,"A",61.1666666666667,394
"WISH",11225,"WISH",2011,8,"A",61,394
"WISH",11225,"WISH",2011,9,"A",60.8333333333333,394
"WISH",11225,"WISH",2011,10,"A",60,394
"WISH",11225,"WISH",2012,4,"A",48.3333333333333,412.833333333333
"WISH",11225,"WISH",2012,5,"A",62.8333333333333,412.833333333333
"WISH",11225,"WISH",2012,6,"A",60,412.833333333333
"WISH",11225,"WISH",2012,7,"A",60,412.833333333333
"WISH",11225,"WISH",2012,8,"A",61,412.833333333333
"WISH",11225,"WISH",2012,9,"A",60.6666666666667,412.833333333333
"WISH",11225,"WISH",2012,10,"A",60,412.833333333333
"WISH",11225,"WISH",2013,4,"A",61.6666666666667,424.166666666667
"WISH",11225,"WISH",2013,5,"A",60,424.166666666667
"WISH",11225,"WISH",2013,6,"A",59.3333333333333,424.166666666667
"WISH",11225,"WISH",2013,7,"A",61,424.166666666667
"WISH",11225,"WISH",2013,8,"A",61.1666666666667,424.166666666667
"WISH",11225,"WISH",2013,9,"A",61,424.166666666667
"WISH",11225,"WISH",2013,10,"A",60,424.166666666667
"WISH",11225,"WISH",2014,4,"A",61.6666666666667,401.666666666667
"WISH",11225,"WISH",2014,5,"A",55,401.666666666667
"WISH",11225,"WISH",2014,6,"A",60,401.666666666667
"WISH",11225,"WISH",2014,7,"A",45,401.666666666667
"WISH",11225,"WISH",2014,8,"A",60,401.666666666667
"WISH",11225,"WISH",2014,9,"A",60,401.666666666667
"WISH",11225,"WISH",2014,10,"A",60,401.666666666667
"WISH",11225,"WISH",2015,4,"A",60,421.666666666667
"WISH",11225,"WISH",2015,5,"A",60,421.666666666667
"WISH",11225,"WISH",2015,6,"A",60.6666666666667,421.666666666667
"WISH",11225,"WISH",2015,7,"A",61,421.666666666667
"WISH",11225,"WISH",2015,8,"A",60,421.666666666667
"WISH",11225,"WISH",2015,9,"A",60,421.666666666667
"WISH",11225,"WISH",2015,10,"A",60,421.666666666667
"WISH",11225,"WISH",2016,4,"A",59.5,404.166666666667
"WISH",11225,"WISH",2016,5,"A",60,404.166666666667
"WISH",11225,"WISH",2016,6,"A",60,404.166666666667
"WISH",11225,"WISH",2016,7,"A",60,404.166666666667
"WISH",11225,"WISH",2016,8,"A",60,404.166666666667
"WISH",11225,"WISH",2016,9,"A",44.6666666666667,404.166666666667
"WISH",11225,"WISH",2016,10,"A",60,404.166666666667
"WISH",11225,"WISH",2017,4,"A",43.5,398.833333333333
"WISH",11225,"WISH",2017,5,"A",56,398.833333333333
"WISH",11225,"WISH",2017,6,"A",60,398.833333333333
"WISH",11225,"WISH",2017,7,"A",59.3333333333333,398.833333333333
"WISH",11225,"WISH",2017,8,"A",60,398.833333333333
"WISH",11225,"WISH",2017,9,"A",60,398.833333333333
"WISH",11225,"WISH",2017,10,"A",60,398.833333333333
"WISH",11225,"WISH",2018,4,"A",61.6666666666667,414.5
"WISH",11225,"WISH",2018,5,"A",62.6666666666667,414.5
"WISH",11225,"WISH",2018,6,"A",61,414.5
"WISH",11225,"WISH",2018,7,"A",60,414.5
"WISH",11225,"WISH",2018,8,"A",49.1666666666667,414.5
"WISH",11225,"WISH",2018,9,"A",60,414.5
"WISH",11225,"WISH",2018,10,"A",60,414.5
"UKLA",11229,"SNCO",2000,3,"A",24.5,518
"UKLA",11229,"SNCO",2000,4,"A",53,518
"UKLA",11229,"SNCO",2000,5,"A",60,518
"UKLA",11229,"SNCO",2000,6,"A",72,518
"UKLA",11229,"SNCO",2000,7,"A",78,518
"UKLA",11229,"SNCO",2000,8,"A",78,518
"UKLA",11229,"SNCO",2000,9,"A",76,518
"UKLA",11229,"SNCO",2000,10,"A",76.5,518
"UKLA",11229,"SNCO",2001,3,"A",77,604.833333333333
"UKLA",11229,"SNCO",2001,4,"A",76.5,604.833333333333
"UKLA",11229,"SNCO",2001,5,"A",78,604.833333333333
"UKLA",11229,"SNCO",2001,6,"A",67.1666666666667,604.833333333333
"UKLA",11229,"SNCO",2001,7,"A",76.3333333333333,604.833333333333
"UKLA",11229,"SNCO",2001,8,"A",75.5,604.833333333333
"UKLA",11229,"SNCO",2001,9,"A",80.1666666666667,604.833333333333
"UKLA",11229,"SNCO",2001,10,"A",74.1666666666667,604.833333333333
"UKLA",11229,"SNCO",2002,3,"A",67.8333333333333,598.833333333333
"UKLA",11229,"SNCO",2002,4,"A",78,598.833333333333
"UKLA",11229,"SNCO",2002,5,"A",68.6666666666667,598.833333333333
"UKLA",11229,"SNCO",2002,6,"A",78,598.833333333333
"UKLA",11229,"SNCO",2002,7,"A",78,598.833333333333
"UKLA",11229,"SNCO",2002,8,"A",76.5,598.833333333333
"UKLA",11229,"SNCO",2002,9,"A",78,598.833333333333
"UKLA",11229,"SNCO",2002,10,"A",73.8333333333333,598.833333333333
"UKLA",11229,"SNCO",2003,2,"A",77.5,622.833333333333
"UKLA",11229,"SNCO",2003,4,"A",78,622.833333333333
"UKLA",11229,"SNCO",2003,5,"A",78,622.833333333333
"UKLA",11229,"SNCO",2003,6,"A",78,622.833333333333
"UKLA",11229,"SNCO",2003,7,"A",78,622.833333333333
"UKLA",11229,"SNCO",2003,8,"A",78,622.833333333333
"UKLA",11229,"SNCO",2003,9,"A",77.3333333333333,622.833333333333
"UKLA",11229,"SNCO",2003,10,"A",78,622.833333333333
"UKLA",11229,"SNCO",2004,3,"A",60,583.333333333333
"UKLA",11229,"SNCO",2004,4,"A",68,583.333333333333
"UKLA",11229,"SNCO",2004,5,"A",78,583.333333333333
"UKLA",11229,"SNCO",2004,6,"A",78,583.333333333333
"UKLA",11229,"SNCO",2004,7,"A",78,583.333333333333
"UKLA",11229,"SNCO",2004,8,"A",67.3333333333333,583.333333333333
"UKLA",11229,"SNCO",2004,9,"A",78,583.333333333333
"UKLA",11229,"SNCO",2004,10,"A",76,583.333333333333
"UKLA",11230,"LIAP",2001,3,"A",50,415
"UKLA",11230,"LIAP",2001,4,"A",60,415
"UKLA",11230,"LIAP",2001,5,"A",50,415
"UKLA",11230,"LIAP",2001,6,"A",50,415
"UKLA",11230,"LIAP",2001,7,"A",50,415
"UKLA",11230,"LIAP",2001,8,"A",50,415
"UKLA",11230,"LIAP",2001,9,"A",50,415
"UKLA",11230,"LIAP",2001,10,"A",55,415
"UKLA",11231,"WIWI",2001,1,"A",50,471.833333333333
"UKLA",11231,"WIWI",2001,3,"A",50,471.833333333333
"UKLA",11231,"WIWI",2001,4,"A",50,471.833333333333
"UKLA",11231,"WIWI",2001,5,"A",55,471.833333333333
"UKLA",11231,"WIWI",2001,6,"A",48,471.833333333333
"UKLA",11231,"WIWI",2001,7,"A",54,471.833333333333
"UKLA",11231,"WIWI",2001,8,"A",54.8333333333333,471.833333333333
"UKLA",11231,"WIWI",2001,9,"A",55,471.833333333333
"UKLA",11231,"WIWI",2001,10,"A",55,471.833333333333
"UKLA",11231,"WIWI",2002,1,"A",55,577.833333333333
"UKLA",11231,"WIWI",2002,1,"B",44,577.833333333333
"UKLA",11231,"WIWI",2002,2,"A",49.1666666666667,577.833333333333
"UKLA",11231,"WIWI",2002,3,"A",54.6666666666667,577.833333333333
"UKLA",11231,"WIWI",2002,4,"A",50,577.833333333333
"UKLA",11231,"WIWI",2002,5,"A",53,577.833333333333
"UKLA",11231,"WIWI",2002,6,"A",55,577.833333333333
"UKLA",11231,"WIWI",2002,7,"A",55,577.833333333333
"UKLA",11231,"WIWI",2002,8,"A",52,577.833333333333
"UKLA",11231,"WIWI",2002,9,"A",55,577.833333333333
"UKLA",11231,"WIWI",2002,10,"A",55,577.833333333333
"UKLA",11231,"WIWI",2003,1,"A",45.8333333333333,482.5
"UKLA",11231,"WIWI",2003,2,"A",55,482.5
"UKLA",11231,"WIWI",2003,3,"A",54.5,482.5
"UKLA",11231,"WIWI",2003,4,"A",54.3333333333333,482.5
"UKLA",11231,"WIWI",2003,5,"A",54.6666666666667,482.5
"UKLA",11231,"WIWI",2003,6,"A",55,482.5
"UKLA",11231,"WIWI",2003,7,"A",55,482.5
