phylo,sex,family,order_,nimages,black_36_34_31,blue.dark_58_81_126,blue.light_118_156_200,brown.dark_108_89_54,brown.light_171_148_95,green.dark_56_98_48,green.light_138_172_81,grey.dark_90_85_80,grey.light_153_150_143,purple.dark_86_61_123,purple.light_192_139_179,red.dark_161_51_37,red.light_225_113_80,rufous.dark_131_71_46,rufous.light_200_128_80,white_229_228_223,yellow_229_211_134,blue_79_107_151,green_121_157_74,purple_98_70_129,red_177_67_48,rufous_164_98_62,blue.ex_79_104_150,brown.dark.res_108_89_54,brown.light.res_171_148_97,green.ex_129_157_71,purple.res_131_59_135,red.ex_175_67_50,rufous.res_164_98_62,yellow.ex_229_211_134,brown.dark.alt_111_92_56,green.sat_165_186_57,green.unsat_109_149_79,yellow.sat_237_215_81,yellow.unsat_225_209_156,sex.sel.m,sex.sel.f,territoriality,cooperative,Annual.Mean.Temperature,Annual.Precipitation,fruit.nectar.diet,Nocturnal,migration_strategy_class,developmental_mode,log10BodyMass.Value,nest.safety,openness,ForStrat.high
Accipiter_castanilius,male,accipitridae,accipitriformes,1,0.056951899,2.58E-05,2.58E-05,0.007870562,0.026579273,2.58E-05,5.16E-05,0.369684145,0.271108588,2.58E-05,0,0.002554707,0.000670933,0.081002271,0.059738852,0.099685178,0.023998761,5.16E-05,7.74E-05,2.58E-05,0.00322564,0.140741123,5.16E-05,0.007870562,0.026166391,0.000490297,0,0.003251445,0.140715318,0.024024566,0.007251239,2.58051E-05,5.16102E-05,0.003896573,0.020102188,0,0,1,0,236.1460114,1787.701904,0,0,1,1,2.197308132,2,1,-25
Accipiter_cirrocephalus,female,accipitridae,accipitriformes,3,0.037942329,6.25E-06,6.25E-06,0.021566627,0.123453479,6.25E-06,5.91E-05,0.265782504,0.231311879,4.87E-06,0,1.95E-05,0.002337842,0.003569117,0.10693444,0.154379123,0.052620479,1.25E-05,6.53E-05,4.87E-06,0.002357316,0.110503557,1.25E-05,0.021561758,0.121359819,0.002163864,0,0.002362185,0.110503557,0.052620479,0.021053489,2.71082E-05,3.82281E-05,0.012871707,0.039748773,0,0,2,0,219.5845642,943.111084,0,0,1,1,2.21940113,2,1.857142857,45
Accipiter_cirrocephalus,male,accipitridae,accipitriformes,3,0.037942329,6.25E-06,6.25E-06,0.021566627,0.123453479,6.25E-06,5.91E-05,0.265782504,0.231311879,4.87E-06,0,1.95E-05,0.002337842,0.003569117,0.10693444,0.154379123,0.052620479,1.25E-05,6.53E-05,4.87E-06,0.002357316,0.110503557,1.25E-05,0.021561758,0.121359819,0.002163864,0,0.002362185,0.110503557,0.052620479,0.021053489,2.71082E-05,3.82281E-05,0.012871707,0.039748773,0,0,2,0,219.5845642,943.111084,0,0,1,1,2.21940113,2,1.857142857,45
Accipiter_collaris,female,accipitridae,accipitriformes,2,0.127797143,0,0,0.016017653,0.016111286,2.23E-05,0,0.347375662,0.209792957,3.43E-05,1.14E-05,7.95E-05,2.26E-05,0.015741258,0.001598187,0.253693545,0.011702176,0,2.23E-05,4.57E-05,0.00010208,0.017339445,0,0.016006497,0.014319965,0.001824787,0,0.000147823,0.017328009,0.011713611,0.013834338,0,2.2311E-05,0.006897552,0.004804624,0,0,1,0,176.7740631,2362.8479,0,0,1,1,2.522365975,2,1,49.5
Accipiter_collaris,male,accipitridae,accipitriformes,2,0.127797143,0,0,0.016017653,0.016111286,2.23E-05,0,0.347375662,0.209792957,3.43E-05,1.14E-05,7.95E-05,2.26E-05,0.015741258,0.001598187,0.253693545,0.011702176,0,2.23E-05,4.57E-05,0.00010208,0.017339445,0,0.016006497,0.014319965,0.001824787,0,0.000147823,0.017328009,0.011713611,0.013834338,0,2.2311E-05,0.006897552,0.004804624,0,0,1,0,176.7740631,2362.8479,0,0,1,1,2.522365975,2,1,49.5
Accipiter_cooperii,female,accipitridae,accipitriformes,1,0.036854228,0,0,0.005690726,0.069546871,1.94E-05,0,0.136577435,0.31628051,1.94E-05,3.87E-05,0.002767938,0.001567853,0.015310764,0.060972069,0.265141397,0.089212783,0,1.94E-05,5.81E-05,0.004335792,0.076282833,0,0.005690726,0.068424211,0.001142017,0,0.00439386,0.076282833,0.089212783,0.005303602,0,1.93562E-05,0.005129396,0.084083387,0,0,1,0,109.0806046,726.8208008,0,0,2,1,2.633135032,2,1.111111111,-30
Accipiter_cooperii,male,accipitridae,accipitriformes,1,0.023276357,0,0,0.002892982,0.048650678,0,2.21E-05,0.103352325,0.520604214,2.21E-05,6.63E-05,0.001523784,0.000927521,0.009253125,0.036637074,0.181153659,0.071617861,0,2.21E-05,8.83E-05,0.002451305,0.045890199,0,0.002892982,0.047193145,0.001479617,0,0.00253964,0.045890199,0.071617861,0.002694227,0,2.20838E-05,0.003732167,0.067885694,0,0,1,0,109.0806046,726.8208008,0,0,2,1,2.633135032,2,1.111111111,-30
Accipiter_erythrauchen,female,accipitridae,accipitriformes,3,0.066208381,2.18E-05,1.66E-05,0.004441007,0.051521095,1.36E-05,3.55E-05,0.313291188,0.140092925,0,0,0.00643353,0.000120026,0.011174525,0.011991792,0.313708593,0.080929488,3.84E-05,4.90E-05,0,0.006553556,0.023166316,3.84E-05,0.004441007,0.049251166,0.002318977,0,0.006553556,0.023166316,0.080929488,0.004109834,3.5462E-05,1.35861E-05,0.009450851,0.071478637,0,0,1,0,249.2601929,2426.646729,0,0,1,1,2.193124598,2,1,33
Accipiter_erythrauchen,male,accipitridae,accipitriformes,3,0.066208381,2.18E-05,1.66E-05,0.004441007,0.051521095,1.36E-05,3.55E-05,0.313291188,0.140092925,0,0,0.00643353,0.000120026,0.011174525,0.011991792,0.313708593,0.080929488,3.84E-05,4.90E-05,0,0.006553556,0.023166316,3.84E-05,0.004441007,0.049251166,0.002318977,0,0.006553556,0.023166316,0.080929488,0.004109834,3.5462E-05,1.35861E-05,0.009450851,0.071478637,0,0,1,0,249.2601929,2426.646729,0,0,1,1,2.193124598,2,1,33
Accipiter_erythropus,female,accipitridae,accipitriformes,1,0.338506761,0,0,0.000634921,0.003715461,0,0,0.455778954,0.102974721,0,0,0.015073486,0.003715461,0.002704292,0.001387419,0.074614932,0.000893592,0,0,0,0.018788948,0.004091711,0,0.000634921,0.003715461,0,0,0.018788948,0.004091711,0.000893592,0.000540858,0,0,0,0.000893592,0,0,1,0,247.7844849,1640.937134,0,0,1,1,2.046104787,2,1.5,-75
Accipiter_erythropus,male,accipitridae,accipitriformes,1,0.338506761,0,0,0.000634921,0.003715461,0,0,0.455778954,0.102974721,0,0,0.015073486,0.003715461,0.002704292,0.001387419,0.074614932,0.000893592,0,0,0,0.018788948,0.004091711,0,0.000634921,0.003715461,0,0,0.018788948,0.004091711,0.000893592,0.000540858,0,0,0,0.000893592,0,0,1,0,247.7844849,1640.937134,0,0,1,1,2.046104787,2,1.5,-75
Accipiter_fasciatus,female,accipitridae,accipitriformes,6,0.041918713,1.89E-05,1.90E-05,0.010773044,0.093296096,8.56E-06,7.83E-05,0.344345877,0.240810955,2.69E-05,6.40E-06,0.00039946,0.001806351,0.022440142,0.068671328,0.128846864,0.046533162,3.79E-05,8.69E-05,3.33E-05,0.002205811,0.09111147,4.58E-05,0.010758613,0.090783461,0.002613937,5.38E-06,0.002225775,0.091101005,0.046543627,0.00981809,5.96921E-05,2.7179E-05,0.005096862,0.0414363,0,0,2,0,223.9974976,632.8579712,0,0,1,1,2.554682944,2,2.25,-15
Accipiter_fasciatus,male,accipitridae,accipitriformes,6,0.041918713,1.89E-05,1.90E-05,0.010773044,0.093296096,8.56E-06,7.83E-05,0.344345877,0.240810955,2.69E-05,6.40E-06,0.00039946,0.001806351,0.022440142,0.068671328,0.128846864,0.046533162,3.79E-05,8.69E-05,3.33E-05,0.002205811,0.09111147,4.58E-05,0.010758613,0.090783461,0.002613937,5.38E-06,0.002225775,0.091101005,0.046543627,0.00981809,5.96921E-05,2.7179E-05,0.005096862,0.0414363,0,0,2,0,223.9974976,632.8579712,0,0,1,1,2.554682944,2,2.25,-15
Accipiter_francesiae,female,accipitridae,accipitriformes,2,0.335638947,4.56E-05,0,0.023128495,0.067239326,0,9.79E-05,0.28820168,0.0900277,1.52E-05,0,0.00018241,1.52E-05,0.056864118,0.022785882,0.090583992,0.025173532,4.56E-05,9.79E-05,1.52E-05,0.00019761,0.07965,4.56E-05,0.023113294,0.063926516,0.003425924,0,0.000212811,0.07965,0.025173532,0.020144574,8.60976E-05,1.18161E-05,0.007015672,0.01815786,0,0,2,0,229.2409363,1550.82251,0,0,1,1,2.136149586,2,1.333333333,-20
Accipiter_francesiae,male,accipitridae,accipitriformes,2,0.174968727,2.94E-05,0,0.009012385,0.035969579,0,2.94E-05,0.448615816,0.109411012,0,0,0.000204207,8.75E-05,0.005149019,0.008401645,0.194148371,0.013973002,2.94E-05,2.94E-05,0,0.000291724,0.013550664,2.94E-05,0.009012385,0.032469037,0.003529902,0,0.000291724,0.013550664,0.013973002,0.007783112,2.936E-05,0,0.004698767,0.009274235,0,0,2,0,229.2409363,1550.82251,0,0,1,1,2.136149586,2,1.333333333,-20
Accipiter_gentilis,female,accipitridae,accipitriformes,5,0.022747209,0,0,0.003455908,0.013005498,0,0,0.106142119,0.357043929,4.03E-06,0,4.09E-06,1.91E-05,0.000453529,0.000222391,0.478989989,0.017912158,0,0,4.03E-06,2.32E-05,0.00067592,0,0.003455908,0.011330462,0.001675037,0,2.73E-05,0.00067592,0.017912158,0.003205491,0,0,0.007835601,0.010076557,0,0,2,0,11.13928318,596.3616333,0,0,2,1,2.937537951,2,1.666666667,-100
Accipiter_gentilis,male,accipitridae,accipitriformes,5,0.022747209,0,0,0.003455908,0.013005498,0,0,0.106142119,0.357043929,4.03E-06,0,4.09E-06,1.91E-05,0.000453529,0.000222391,0.478989989,0.017912158,0,0,4.03E-06,2.32E-05,0.00067592,0,0.003455908,0.011330462,0.001675037,0,2.73E-05,0.00067592,0.017912158,0.003205491,0,0,0.007835601,0.010076557,0,0,2,0,11.13928318,596.3616333,0,0,2,1,2.937537951,2,1.666666667,-100
Accipiter_griseiceps,female,accipitridae,accipitriformes,2,0.066156486,1.22E-05,3.26E-05,0.00274579,0.017173713,0,7.04E-05,0.216369541,0.244506293,2.17E-05,0,0,0,1.22E-05,0,0.438130565,0.014768656,4.47E-05,7.04E-05,2.17E-05,0,1.22E-05,6.64E-05,0.00274579,0.017152006,9.21E-05,0,0,1.22E-05,0.014768656,0.00258336,2.1707E-05,4.86547E-05,0.000287432,0.014481224,0,0,1,0,233.2384949,2393.602539,0,0,1,1,2.40098673,2,1.25,-80
Accipiter_griseiceps,male,accipitridae,accipitriformes,2,0.066156486,1.22E-05,3.26E-05,0.00274579,0.017173713,0,7.04E-05,0.216369541,0.244506293,2.17E-05,0,0,0,1.22E-05,0,0.438130565,0.014768656,4.47E-05,7.04E-05,2.17E-05,0,1.22E-05,6.64E-05,0.00274579,0.017152006,9.21E-05,0,0,1.22E-05,0.014768656,0.00258336,2.1707E-05,4.86547E-05,0.000287432,0.014481224,0,0,1,0,233.2384949,2393.602539,0,0,1,1,2.40098673,2,1.25,-80
Accipiter_gularis,female,accipitridae,accipitriformes,1,0.147421841,4.70E-05,0,0.015443894,0.036949439,0,7.83E-05,0.54567383,0.129268216,7.83E-05,0,0,0,0.000579538,0.000328927,0.107966293,0.016164401,4.70E-05,7.83E-05,7.83E-05,0,0.000908464,9.40E-05,0.015396905,0.032845686,0.004229058,0,3.13E-05,0.000908464,0.016164401,0.013908903,7.83159E-05,0,0.009256939,0.006907462,0,0,1,0,13.34549236,626.9476929,0,0,3,1,2.081563321,2,1.625,25
Accipiter_gularis,male,accipitridae,accipitriformes,2,0.051724505,0.000124696,0.000104684,0.006313315,0.100132272,3.91E-05,4.00E-05,0.281429241,0.207161443,5.23E-05,0,0.000106831,7.64E-05,0.002762484,0.016105709,0.284284596,0.049542409,0.000229379,7.91E-05,5.23E-05,0.000183181,0.018868193,0.000239848,0.006303771,0.098156704,0.002064236,0,0.000225055,0.018868193,0.049542409,0.00581826,2.9556E-05,4.95681E-05,0.004260236,0.045282173,0,0,1,0,13.34549236,626.9476929,0,0,3,1,2.081563321,2,1.625,25
Accipiter_gundlachi,female,accipitridae,accipitriformes,1,0.020967248,0,0,0.001421138,0.017075517,0,0,0.206961389,0.470877607,0,0,0.000787092,6.56E-05,0.008220735,0.018802746,0.23236696,0.022453977,0,0,0,0.000852683,0.027023482,0,0.001421138,0.017009926,6.56E-05,0,0.000852683,0.027023482,0.022453977,0.00137741,0,0,0.002186366,0.020267611,0,0,1,0,251.0284882,1321.912842,0,0,1,1,2.829303773,2,1,25
Accipiter_gundlachi,male,accipitridae,accipitriformes,1,0.020967248,0,0,0.001421138,0.017075517,0,0,0.206961389,0.470877607,0,0,0.000787092,6.56E-05,0.008220735,0.018802746,0.23236696,0.022453977,0,0,0,0.000852683,0.027023482,0,0.001421138,0.017009926,6.56E-05,0,0.000852683,0.027023482,0.022453977,0.00137741,0,0,0.002186366,0.020267611,0,0,1,0,251.0284882,1321.912842,0,0,1,1,2.829303773,2,1,25
Accipiter_haplochrous,female,accipitridae,accipitriformes,1,0.126193062,0,0,0.001409765,0.01657427,0,0,0.54123564,0.098874093,1.91E-05,0,0,0,9.53E-05,0,0.201672668,0.013926197,0,0,1.91E-05,0,9.53E-05,1.91E-05,0.001390715,0.012325923,0.004267398,0,0,9.53E-05,0.013926197,0.00129546,0,0,0.009925511,0.004000686,0,0,1,0,218.6423492,1719.611328,0,0,1,1,2.297563557,2,1.5,-50
Accipiter_haplochrous,male,accipitridae,accipitriformes,1,0.126193062,0,0,0.001409765,0.01657427,0,0,0.54123564,0.098874093,1.91E-05,0,0,0,9.53E-05,0,0.201672668,0.013926197,0,0,1.91E-05,0,9.53E-05,1.91E-05,0.001390715,0.012325923,0.004267398,0,0,9.53E-05,0.013926197,0.00129546,0,0,0.009925511,0.004000686,0,0,1,0,218.6423492,1719.611328,0,0,1,1,2.297563557,2,1.5,-50
Accipiter_henicogrammus,female,accipitridae,accipitriformes,2,0.012726413,4.97E-05,9.95E-06,0.010244655,0.056559964,0,1.99E-05,0.346167997,0.283049729,2.88E-05,0,0.000334583,0.000217861,0.038693151,0.077411283,0.142262624,0.032223367,5.97E-05,1.99E-05,2.88E-05,0.000552443,0.116104434,6.96E-05,0.010244655,0.05478361,0.001796248,0,0.000571294,0.116104434,0.032223367,0.010085502,9.94708E-06,9.94708E-06,0.004852645,0.027370722,0,0,1,0,254.265686,2346.952393,0,0,1,1,2.522365975,2,1,33
Accipiter_henicogrammus,male,accipitridae,accipitriformes,2,0.012726413,4.97E-05,9.95E-06,0.010244655,0.056559964,0,1.99E-05,0.346167997,0.283049729,2.88E-05,0,0.000334583,0.000217861,0.038693151,0.077411283,0.142262624,0.032223367,5.97E-05,1.99E-05,2.88E-05,0.000552443,0.116104434,6.96E-05,0.010244655,0.05478361,0.001796248,0,0.000571294,0.116104434,0.032223367,0.010085502,9.94708E-06,9.94708E-06,0.004852645,0.027370722,0,0,1,0,254.265686,2346.952393,0,0,1,1,2.522365975,2,1,33
Accipiter_henstii,female,accipitridae,accipitriformes,1,0.028087206,0,0,0.001543603,0.004662635,0,1.59E-05,0.2468014,0.525477403,0,0,0,0,0,0,0.178007638,0.015404201,0,1.59E-05,0,0,0,0,0.001543603,0.004264799,0.000413749,0,0,0,0.015404201,0.001416295,1.59134E-05,0,0.005872056,0.009532145,0,0,1,0,231.6638947,1622.751221,0,0,1,1,3.021189299,2,1.25,40
Accipiter_henstii,male,accipitridae,accipitriformes,1,0.028087206,0,0,0.001543603,0.004662635,0,1.59E-05,0.2468014,0.525477403,0,0,0,0,0,0,0.178007638,0.015404201,0,1.59E-05,0,0,0,0,0.001543603,0.004264799,0.000413749,0,0,0,0.015404201,0.001416295,1.59134E-05,0,0.005872056,0.009532145,0,0,1,0,231.6638947,1622.751221,0,0,1,1,3.021189299,2,1.25,40
Accipiter_imitator,female,accipitridae,accipitriformes,2,0.21541972,0,0,0.000944882,0.010654945,0,0,0.388718787,0.094357183,0,0,0.000133363,0.00016414,0.000338538,0.000741417,0.280393118,0.008133907,0,0,0,0.000297503,0.001079955,0,0.000944882,0.009884101,0.000770844,0,0.000297503,0.000874241,0.008339621,0.000770214,0,0,0.005207741,0.002926166,0,0,1,0,257.6152954,3457.682861,0,0,1,1,2.347310496,2,1,-85
Accipiter_imitator,male,accipitridae,accipitriformes,2,0.21541972,0,0,0.000944882,0.010654945,0,0,0.388718787,0.094357183,0,0,0.000133363,0.00016414,0.000338538,0.000741417,0.280393118,0.008133907,0,0,0,0.000297503,0.001079955,0,0.000944882,0.009884101,0.000770844,0,0.000297503,0.000874241,0.008339621,0.000770214,0,0,0.005207741,0.002926166,0,0,1,0,257.6152954,3457.682861,0,0,1,1,2.347310496,2,1,-85
Accipiter_luteoschistaceus,female,accipitridae,accipitriformes,2,0.044156907,0,0,0.000643308,0.002289674,1.90E-05,0,0.284184607,0.20774011,0,0,0.002108462,0.003158868,0.002660211,0.009325541,0.440385729,0.003327586,0,1.90E-05,0,0.005267331,0.011985752,0,0.000643308,0.002289674,1.90E-05,0,0.005267331,0.011974956,0.003338381,0.000575527,0,1.89952E-05,2.15917E-05,0.003305994,0,0,1,0,245.1938629,4261.571289,0,0,1,1,2.330413773,2,1,-100
Accipiter_luteoschistaceus,male,accipitridae,accipitriformes,2,0.044156907,0,0,0.000643308,0.002289674,1.90E-05,0,0.284184607,0.20774011,0,0,0.002108462,0.003158868,0.002660211,0.009325541,0.440385729,0.003327586,0,1.90E-05,0,0.005267331,0.011985752,0,0.000643308,0.002289674,1.90E-05,0,0.005267331,0.011974956,0.003338381,0.000575527,0,1.89952E-05,2.15917E-05,0.003305994,0,0,1,0,245.1938629,4261.571289,0,0,1,1,2.330413773,2,1,-100
Accipiter_madagascariensis,female,accipitridae,accipitriformes,1,0.157853876,4.20E-05,0,0.00295858,0.015800076,0,2.10E-05,0.51028159,0.158441395,0,0,0,0,4.20E-05,0,0.131520416,0.023039154,4.20E-05,2.10E-05,0,0,4.20E-05,4.20E-05,0.00295858,0.010575349,0.005245709,0,0,4.20E-05,0.023039154,0.002329095,0,2.09828E-05,0.013785723,0.009253431,0,0,1,0,229.5993347,1543.96106,0,0,1,1,2.256260607,2,1.285714286,25
Accipiter_madagascariensis,male,accipitridae,accipitriformes,1,0.073776001,0,0,0.012280861,0.044309202,3.63E-05,5.45E-05,0.503660641,0.177709147,0,0,0,0,0,0,0.163938596,0.024234717,0,9.08E-05,0,0,0,0,0.012262694,0.03954946,0.004868744,0,0,0,0.024234717,0.011045508,3.63339E-05,5.45009E-05,0.010336997,0.01389772,0,0,1,0,229.5993347,1543.96106,0,0,1,1,2.256260607,2,1.285714286,25
Accipiter_melanochlamys,female,accipitridae,accipitriformes,2,0.272664492,9.39E-06,0,0.01648673,0.022408065,0,5.63E-05,0.175721219,0.15952555,9.39E-06,0,0.045558401,0.072690332,0.026408158,0.085181606,0.110810652,0.012469665,9.39E-06,5.63E-05,9.39E-06,0.118248733,0.111589765,9.39E-06,0.01648673,0.020388945,0.002075468,0,0.118258124,0.11151419,0.012545239,0.015675455,5.63476E-05,0,0.003387084,0.00908258,0,0,1,0,149.0391846,3204.85376,0,0,1,1,2.423245874,2,1,30
Accipiter_melanochlamys,male,accipitridae,accipitriformes,2,0.272664492,9.39E-06,0,0.01648673,0.022408065,0,5.63E-05,0.175721219,0.15952555,9.39E-06,0,0.045558401,0.072690332,0.026408158,0.085181606,0.110810652,0.012469665,9.39E-06,5.63E-05,9.39E-06,0.118248733,0.111589765,9.39E-06,0.01648673,0.020388945,0.002075468,0,0.118258124,0.11151419,0.012545239,0.015675455,5.63476E-05,0,0.003387084,0.00908258,0,0,1,0,149.0391846,3204.85376,0,0,1,1,2.423245874,2,1,30
Accipiter_melanoleucus,female,accipitridae,accipitriformes,2,0.567105515,0,0,0.002256546,0.007954031,0,0,0.180831904,0.022318948,8.24E-06,0,0.000156084,8.24E-06,0.000262749,3.41E-05,0.190183511,0.028880175,0,0,8.24E-06,0.00016432,0.000296813,0,0.002256546,0.007474295,0.000479735,0,0.000172556,0.000296813,0.028880175,0.00197397,0,0,0.003611132,0.025269043,0,0,1,0,226.7792053,1205.794189,0,0,1,1,2.844470963,2,1.75,15
Accipiter_melanoleucus,male,accipitridae,accipitriformes,2,0.567105515,0,0,0.002256546,0.007954031,0,0,0.180831904,0.022318948,8.24E-06,0,0.000156084,8.24E-06,0.000262749,3.41E-05,0.190183511,0.028880175,0,0,8.24E-06,0.00016432,0.000296813,0,0.002256546,0.007474295,0.000479735,0,0.000172556,0.000296813,0.028880175,0.00197397,0,0,0.003611132,0.025269043,0,0,1,0,226.7792053,1205.794189,0,0,1,1,2.844470963,2,1.75,15
Accipiter_meyerianus,female,accipitridae,accipitriformes,3,0.357199341,0,1.43E-05,0.002437598,0.012748595,0,0,0.197955648,0.092534066,0,0,1.42E-05,7.30E-06,9.38E-05,0.000144059,0.320787083,0.016064046,1.43E-05,0,0,2.15E-05,0.000237829,1.43E-05,0.002437598,0.012498396,0.000250198,0,2.15E-05,0.000237829,0.016064046,0.002215296,0,0,0.001761922,0.014302124,0,0,1,0,192.1272278,3270.260986,0,0,1,1,2.882831794,2,1,49.5
Accipiter_meyerianus,male,accipitridae,accipitriformes,3,0.357199341,0,1.43E-05,0.002437598,0.012748595,0,0,0.197955648,0.092534066,0,0,1.42E-05,7.30E-06,9.38E-05,0.000144059,0.320787083,0.016064046,1.43E-05,0,0,2.15E-05,0.000237829,1.43E-05,0.002437598,0.012498396,0.000250198,0,2.15E-05,0.000237829,0.016064046,0.002215296,0,0,0.001761922,0.014302124,0,0,1,0,192.1272278,3270.260986,0,0,1,1,2.882831794,2,1,49.5
Accipiter_minullus,female,accipitridae,accipitriformes,1,0.132942326,4.34E-05,0,0.015879222,0.048984468,4.34E-05,0,0.567785381,0.145367655,0,0,0.000152058,0.000108613,0.002541544,0.002367764,0.075638101,0.008145976,4.34E-05,4.34E-05,0,0.000260671,0.004909308,4.34E-05,0.0158575,0.04874552,0.000304116,0,0.000260671,0.004909308,0.008145976,0.014793092,0,4.34452E-05,0.002889106,0.00525687,0,0,1,0,217.6383514,955.4647217,0,0,1,1,1.941660478,2,1.8,-100
Accipiter_minullus,male,accipitridae,accipitriformes,1,0.132942326,4.34E-05,0,0.015879222,0.048984468,4.34E-05,0,0.567785381,0.145367655,0,0,0.000152058,0.000108613,0.002541544,0.002367764,0.075638101,0.008145976,4.34E-05,4.34E-05,0,0.000260671,0.004909308,4.34E-05,0.0158575,0.04874552,0.000304116,0,0.000260671,0.004909308,0.008145976,0.014793092,0,4.34452E-05,0.002889106,0.00525687,0,0,1,0,217.6383514,955.4647217,0,0,1,1,1.941660478,2,1.8,-100
Accipiter_nanus,female,accipitridae,accipitriformes,2,0.055928747,8.14E-05,0.00021692,0.001612723,0.016978906,9.94E-05,9.94E-06,0.279210905,0.171074923,1.99E-05,0,0.000686185,0.019422014,0.002121828,0.048075882,0.390833275,0.013627052,0.00029828,0.000109392,1.99E-05,0.020108198,0.050197709,0.00029828,0.001612723,0.01685957,0.000228728,0,0.020128088,0.049919258,0.013905504,0.001383995,0,0.000109392,0.004027607,0.009599445,0,0,1,0,229.9110413,2346.749023,0,0,1,1,2.522365975,2,1,-85
Accipiter_nanus,male,accipitridae,accipitriformes,2,0.055928747,8.14E-05,0.00021692,0.001612723,0.016978906,9.94E-05,9.94E-06,0.279210905,0.171074923,1.99E-05,0,0.000686185,0.019422014,0.002121828,0.048075882,0.390833275,0.013627052,0.00029828,0.000109392,1.99E-05,0.020108198,0.050197709,0.00029828,0.001612723,0.01685957,0.000228728,0,0.020128088,0.049919258,0.013905504,0.001383995,0,0.000109392,0.004027607,0.009599445,0,0,1,0,229.9110413,2346.749023,0,0,1,1,2.522365975,2,1,-85
Accipiter_nisus,female,accipitridae,accipitriformes,2,0.029310837,2.76E-05,1.03E-05,0.010398599,0.020559483,0,4.89E-05,0.18667728,0.338923555,6.98E-06,0,0,0,0.000697885,0.00024426,0.398621935,0.014472495,3.78E-05,4.89E-05,6.98E-06,0,0.000942145,3.78E-05,0.010384641,0.017579512,0.00304278,0,6.98E-06,0.000942145,0.014472495,0.009442496,2.79154E-05,2.09366E-05,0.00712541,0.007347085,1,0,1,0,15.49120712,573.5913696,0,0,2,1,2.343979399,2,1.636363636,0
Accipiter_nisus,male,accipitridae,accipitriformes,2,0.020280474,2.09E-05,1.05E-05,0.011081727,0.052512937,4.34E-05,4.24E-05,0.256084111,0.294600346,1.10E-05,0,6.58E-05,1.10E-05,0.002315577,0.003687364,0.330624602,0.028607924,3.14E-05,8.58E-05,1.10E-05,7.68E-05,0.006002941,3.14E-05,0.011059778,0.050724126,0.001896511,0,8.78E-05,0.006002941,0.028607924,0.010360486,0,8.57522E-05,0.005256178,0.023351746,1,0,1,0,15.49120712,573.5913696,0,0,2,1,2.343979399,2,1.636363636,0
Accipiter_novaehollandiae,female,accipitridae,accipitriformes,2,0.010996346,0,0,0.002082762,0.02424016,0,7.64E-05,0.041969266,0.260020461,1.39E-05,0,0,0,0,0,0.649432302,0.011168452,0,7.64E-05,1.39E-05,0,0,0,0.002082762,0.022046801,0.002269715,0,1.39E-05,0,0.011168452,0.001757325,7.63559E-05,0,0.003033085,0.008135367,0,0,2,0,203.1905518,846.3057251,0,0,1,1,2.513297524,2,1,-15
Accipiter_novaehollandiae,male,accipitridae,accipitriformes,2,0.010996346,0,0,0.002082762,0.02424016,0,7.64E-05,0.041969266,0.260020461,1.39E-05,0,0,0,0,0,0.649432302,0.011168452,0,7.64E-05,1.39E-05,0,0,0,0.002082762,0.022046801,0.002269715,0,1.39E-05,0,0.011168452,0.001757325,7.63559E-05,0,0.003033085,0.008135367,0,0,2,0,203.1905518,846.3057251,0,0,1,1,2.513297524,2,1,-15
